Customer ID,recency,frequency,monetary,segment,Country
13954,1,2,439.92,potential_loyalists,United Kingdom
13955,154,3,544.0699999999999,need_attention,United Kingdom
13956,5,5,1019.2700000000001,champions,United Kingdom
13957,417,3,458.25,at_risk,United Kingdom
13958,379,8,4709.23,at_risk,United Kingdom
13959,79,6,1064.77,loyal_customers,United Kingdom
13960,21,2,230.22,potential_loyalists,United Kingdom
13961,392,1,538.4,hibernating,United Kingdom
13962,21,3,362.80000000000007,potential_loyalists,United Kingdom
13963,308,17,3011.87,cant_loose,United Kingdom
13964,387,2,438.90000000000003,hibernating,United Kingdom
13965,476,3,996.61,at_risk,United Kingdom
13966,435,1,384.26000000000005,hibernating,United Kingdom
13967,145,2,166.3,about_to_sleep,United Kingdom
13968,423,1,123.66,hibernating,United Kingdom
13969,7,35,13291.050000000001,champions,United Kingdom
13970,386,2,846.55,hibernating,United Kingdom
13971,18,14,4667.57,champions,United Kingdom
13972,70,2,190.25000000000003,about_to_sleep,United Kingdom
13973,287,1,264.7,hibernating,United Kingdom
13974,49,2,677.7200000000001,potential_loyalists,United Kingdom
13975,31,12,5256.4,loyal_customers,United Kingdom
13976,206,4,1192.3600000000001,at_risk,United Kingdom
13977,411,1,519.81,hibernating,United Kingdom
13978,14,2,196.79,potential_loyalists,United Kingdom
13979,73,7,3379.93,loyal_customers,United Kingdom
13980,60,5,768.8199999999999,loyal_customers,United Kingdom
13981,415,1,331.14,hibernating,United Kingdom
13982,39,9,4382.889999999999,loyal_customers,United Kingdom
13983,29,21,7083.25,loyal_customers,United Kingdom
13984,26,12,2048.6000000000004,loyal_customers,United Kingdom
13985,4,22,10020.86,champions,United Kingdom
13986,17,1,320.46000000000004,new_customers,United Kingdom
13987,379,2,682.54,hibernating,United Kingdom
13988,19,8,4757.8,champions,United Kingdom
13989,65,5,2026.06,loyal_customers,United Kingdom
13990,213,1,311.3,hibernating,United Kingdom
13991,12,6,852.88,champions,United Kingdom
13992,30,3,219.5,potential_loyalists,United Kingdom
13993,42,19,6775.71,loyal_customers,United Kingdom
13994,3,6,2274.1400000000003,champions,United Kingdom
13995,15,14,3902.01,champions,United Kingdom
13996,386,2,895.7600000000001,hibernating,United Kingdom
13997,519,3,376.46,at_risk,United Kingdom
13998,446,3,566.7,at_risk,United Kingdom
13999,10,29,9502.26,champions,United Kingdom
14000,211,5,2046.3400000000001,at_risk,United Kingdom
14001,45,9,4530.09,loyal_customers,United Kingdom
14002,134,2,529.7299999999999,about_to_sleep,United Kingdom
14003,732,1,209.41,hibernating,United Kingdom
14004,43,11,6258.450000000001,loyal_customers,United Kingdom
14005,9,5,2874.72,champions,United Kingdom
14006,115,7,2196.6700000000005,loyal_customers,United Kingdom
14007,512,1,79.48,hibernating,United Kingdom
14008,432,1,509.04,hibernating,United Kingdom
14009,198,3,1099.9099999999999,at_risk,United Kingdom
14010,565,2,445.15,hibernating,United Kingdom
14011,480,2,457.82000000000005,hibernating,United Kingdom
14012,277,1,328.8,hibernating,United Kingdom
14013,110,5,1084.5700000000002,loyal_customers,United Kingdom
14014,77,3,1948.2100000000003,need_attention,United Kingdom
14015,52,1,917.34,promising,United Kingdom
14016,161,11,11403.41,loyal_customers,EIRE
14017,571,1,229.75000000000003,hibernating,United Kingdom
14018,645,1,367.1500000000001,hibernating,United Kingdom
14019,46,3,1421.61,potential_loyalists,United Kingdom
14020,16,4,1249.0099999999998,potential_loyalists,United Kingdom
14021,155,7,1716.58,loyal_customers,United Kingdom
14022,225,2,792.15,hibernating,United Kingdom
14023,7,2,584.0699999999999,potential_loyalists,United Kingdom
14024,121,3,645.7399999999999,need_attention,United Kingdom
14025,464,8,4057.9000000000005,at_risk,United Kingdom
14026,470,2,713.11,hibernating,United Kingdom
14027,60,1,104.82000000000002,about_to_sleep,United Kingdom
14028,550,3,10396.5,at_risk,United Kingdom
14029,63,2,467.66,about_to_sleep,United Kingdom
14030,18,20,8198.3,champions,United Kingdom
14031,7,44,40919.58,champions,United Kingdom
14032,2,16,4850.27,champions,United Kingdom
14033,555,1,109.44,hibernating,United Kingdom
14034,22,3,648.8900000000001,potential_loyalists,United Kingdom
14035,28,9,2794.75,loyal_customers,United Kingdom
14036,284,1,626.65,hibernating,United Kingdom
14037,176,6,836.9500000000002,loyal_customers,United Kingdom
14038,78,5,3069.88,loyal_customers,United Kingdom
14039,33,2,267.28000000000003,potential_loyalists,United Kingdom
14040,40,35,12523.81,loyal_customers,United Kingdom
14041,266,1,141.41,hibernating,United Kingdom
14042,725,1,431.98,hibernating,United Kingdom
14043,491,2,302.6,hibernating,United Kingdom
14044,26,10,3077.7000000000003,loyal_customers,United Kingdom
14045,109,16,11313.029999999997,loyal_customers,United Kingdom
14046,284,1,154.99,hibernating,United Kingdom
14047,8,14,4255.03,champions,United Kingdom
14048,305,3,748.69,at_risk,United Kingdom
14049,16,13,13023.4,champions,United Kingdom
14050,31,2,746.3599999999999,potential_loyalists,United Kingdom
14051,0,37,22394.4,champions,United Kingdom
14052,19,2,466.65999999999997,potential_loyalists,United Kingdom
14053,124,4,572.3,need_attention,United Kingdom
14054,65,1,92.46,about_to_sleep,United Kingdom
14055,106,3,1520.96,need_attention,United Kingdom
14056,1,23,8152.710000000001,champions,United Kingdom
14057,23,22,8346.66,loyal_customers,United Kingdom
14058,462,2,469.19000000000005,hibernating,United Kingdom
14059,266,1,183.6,hibernating,United Kingdom
14060,4,30,9519.08,champions,United Kingdom
14061,507,3,917.43,at_risk,United Kingdom
14062,9,24,25585.65,champions,United Kingdom
14063,438,9,22710.2,cant_loose,United Kingdom
14064,29,15,3260.24,loyal_customers,United Kingdom
14065,389,3,891.02,at_risk,United Kingdom
14066,266,1,152.55,hibernating,United Kingdom
14067,63,2,374.7,about_to_sleep,United Kingdom
14068,320,4,1516.72,at_risk,United Kingdom
14069,514,2,225.81,hibernating,United Kingdom
14070,684,1,321.59999999999997,hibernating,United Kingdom
14071,3,8,1437.5700000000002,champions,United Kingdom
14072,666,1,390.8500000000001,hibernating,United Kingdom
14073,32,1,151.04,promising,United Kingdom
14074,623,1,219.4,hibernating,United Kingdom
14075,4,6,1734.87,champions,United Kingdom
14076,129,1,118.67,about_to_sleep,United Kingdom
14077,40,6,615.0799999999999,loyal_customers,United Kingdom
14078,101,9,1689.71,loyal_customers,United Kingdom
14079,124,2,618.7299999999999,about_to_sleep,United Kingdom
14080,32,5,1115.68,loyal_customers,United Kingdom
14081,302,10,5291.09,cant_loose,United Kingdom
14082,364,2,413.36,hibernating,United Kingdom
14083,4,11,1376.2000000000003,champions,United Kingdom
14084,512,1,150.5,hibernating,United Kingdom
14085,2,33,10028.720000000001,champions,United Kingdom
14086,462,1,39.95,hibernating,United Kingdom
14087,2,3,829.47,potential_loyalists,United Kingdom
14088,10,16,64036.8,champions,United Kingdom
14089,56,1,158.75,promising,United Kingdom
14090,324,1,76.32000000000001,hibernating,United Kingdom
14091,654,2,9530.080000000002,hibernating,United Kingdom
14092,7,24,7229.450000000001,champions,United Kingdom
14093,12,1,433.85999999999996,new_customers,United Kingdom
14094,439,1,311.77000000000004,hibernating,United Kingdom
14095,722,1,2.95,hibernating,United Kingdom
14096,4,17,65164.79,champions,United Kingdom
14097,481,2,422.86,hibernating,United Kingdom
14098,36,1,147.34999999999997,promising,United Kingdom
14099,16,20,5750.91,champions,United Kingdom
14100,137,1,191.95000000000002,about_to_sleep,United Kingdom
14101,73,13,9961.93,loyal_customers,United Kingdom
14102,5,5,1105.8799999999999,champions,United Kingdom
14104,154,5,743.53,loyal_customers,United Kingdom
14105,239,5,5988.83,at_risk,United Kingdom
14106,737,1,214.79999999999998,hibernating,United Kingdom
14107,51,11,4877.299999999999,loyal_customers,United Kingdom
14108,30,4,1044.96,potential_loyalists,United Kingdom
14109,72,1,144.2,about_to_sleep,United Kingdom
14110,3,33,12987.95,champions,United Kingdom
14111,14,4,692.85,potential_loyalists,United Kingdom
14112,22,13,5834.59,loyal_customers,United Kingdom
14113,3,16,7092.610000000001,champions,United Kingdom
14114,273,7,1364.0900000000001,at_risk,United Kingdom
14115,501,2,622.67,hibernating,United Kingdom
14116,19,5,1382.7399999999998,champions,United Kingdom
14117,143,1,90.0,about_to_sleep,United Kingdom
14118,428,1,458.45,hibernating,United Kingdom
14119,375,2,183.37,hibernating,United Kingdom
14121,3,4,2780.15,potential_loyalists,United Kingdom
14122,406,3,362.41999999999996,at_risk,United Kingdom
14123,733,1,436.18,hibernating,United Kingdom
14124,84,1,419.58000000000004,about_to_sleep,United Kingdom
14125,10,3,2720.63,potential_loyalists,United Kingdom
14126,7,4,1172.46,potential_loyalists,United Kingdom
14127,122,6,1900.0800000000006,loyal_customers,United Kingdom
14128,60,3,924.21,need_attention,United Kingdom
14129,1,9,2591.34,champions,United Kingdom
14130,319,4,1858.77,at_risk,United Kingdom
14131,648,1,168.22,hibernating,United Kingdom
14132,2,11,3586.0299999999997,champions,United Kingdom
14133,129,4,911.1399999999999,need_attention,United Kingdom
14134,382,15,11123.35,cant_loose,United Kingdom
14135,1,24,9643.920000000002,champions,United Kingdom
14136,400,5,1570.81,at_risk,United Kingdom
14137,695,1,332.7,hibernating,United Kingdom
14138,1,2,965.8800000000002,potential_loyalists,United Kingdom
14139,46,4,1086.8000000000002,potential_loyalists,United Kingdom
14140,3,2,935.05,potential_loyalists,United Kingdom
14141,2,4,915.1300000000001,potential_loyalists,United Kingdom
14142,373,2,983.1500000000001,hibernating,United Kingdom
14143,133,1,115.8,about_to_sleep,United Kingdom
14144,486,1,30.599999999999998,hibernating,United Kingdom
14145,46,7,7600.05,loyal_customers,United Kingdom
14146,8,12,9450.3,champions,United Kingdom
14147,78,9,2590.2000000000003,loyal_customers,United Kingdom
14148,233,2,466.2900000000001,hibernating,United Kingdom
14149,220,1,446.62000000000006,hibernating,United Kingdom
14150,35,2,658.64,potential_loyalists,United Kingdom
14151,673,2,679.45,hibernating,United Kingdom
14152,75,7,1997.3400000000004,loyal_customers,United Kingdom
14153,483,1,233.39999999999998,hibernating,United Kingdom
14154,239,8,6460.7,at_risk,United Kingdom
14155,266,1,118.75,hibernating,United Kingdom
14156,9,156,313759.82000000007,champions,EIRE
14157,19,5,978.6899999999999,champions,United Kingdom
14158,40,1,507.65999999999997,promising,United Kingdom
14159,19,20,7860.800000000001,champions,United Kingdom
14160,610,7,8421.47,at_risk,United Kingdom
14161,215,7,3280.08,at_risk,United Kingdom
14162,173,2,289.36,about_to_sleep,United Kingdom
14163,87,5,2594.62,loyal_customers,United Kingdom
14164,70,2,1631.7700000000004,about_to_sleep,United Kingdom
14165,275,1,120.44,hibernating,United Kingdom
14166,505,2,251.14999999999998,hibernating,United Kingdom
14167,39,8,1274.29,loyal_customers,United Kingdom
14168,420,2,370.45,hibernating,United Kingdom
14169,430,2,621.51,hibernating,United Kingdom
14170,375,3,570.1800000000001,at_risk,United Kingdom
14171,98,2,498.79,about_to_sleep,United Kingdom
14172,605,3,369.02,at_risk,United Kingdom
14173,10,6,586.0,champions,United Kingdom
14174,33,1,134.46,promising,United Kingdom
14175,59,8,7678.879999999999,loyal_customers,United Kingdom
14176,297,5,916.0100000000001,at_risk,United Kingdom
14177,86,13,2209.69,loyal_customers,United Kingdom
14178,8,7,1600.2600000000002,champions,United Kingdom
14179,40,2,701.5699999999999,potential_loyalists,United Kingdom
14180,10,33,6319.25,champions,United Kingdom
14181,410,2,308.35,hibernating,United Kingdom
14182,443,4,678.7700000000001,at_risk,United Kingdom
14183,411,2,278.34,hibernating,United Kingdom
14184,66,1,452.89,about_to_sleep,United Kingdom
14185,331,1,197.65,hibernating,United Kingdom
14186,427,5,1550.6299999999999,at_risk,United Kingdom
14187,473,1,123.5,hibernating,United Kingdom
14188,30,6,2054.36,loyal_customers,United Kingdom
14189,2,16,5814.389999999999,champions,United Kingdom
14190,666,1,79.9,hibernating,United Kingdom
14191,1,15,4817.66,champions,United Kingdom
14192,388,1,293.74,hibernating,United Kingdom
14193,67,3,1210.19,need_attention,United Kingdom
14194,4,36,18670.59,champions,United Kingdom
14195,201,6,2615.6,at_risk,United Kingdom
14196,106,1,335.52,about_to_sleep,United Kingdom
14197,410,1,390.05,hibernating,United Kingdom
14198,18,9,1569.7300000000002,champions,United Kingdom
14199,218,4,1091.7,at_risk,United Kingdom
14200,617,1,379.2000000000001,hibernating,United Kingdom
14201,60,10,1193.54,loyal_customers,United Kingdom
14202,381,3,847.76,at_risk,United Kingdom
14203,397,1,339.34,hibernating,United Kingdom
14204,2,4,1024.83,potential_loyalists,United Kingdom
14205,16,9,2414.2000000000003,champions,United Kingdom
14206,239,3,1185.01,at_risk,United Kingdom
14207,687,1,157.8,hibernating,United Kingdom
14208,94,2,567.0500000000002,about_to_sleep,United Kingdom
14209,10,15,4993.2699999999995,champions,United Kingdom
14210,105,16,5861.52,loyal_customers,United Kingdom
14211,53,18,4402.290000000001,loyal_customers,United Kingdom
14212,89,2,2190.14,about_to_sleep,United Kingdom
14213,404,1,1192.2,hibernating,United Kingdom
14214,30,5,1004.3800000000001,loyal_customers,United Kingdom
14215,11,9,3416.33,champions,United Kingdom
14216,3,5,2150.04,champions,United Kingdom
14217,1,23,3416.89,champions,United Kingdom
14218,42,1,169.48000000000002,promising,United Kingdom
14219,4,3,633.83,potential_loyalists,United Kingdom
14220,247,4,1515.0,at_risk,United Kingdom
14221,42,17,6517.49,loyal_customers,United Kingdom
14222,177,1,683.1700000000001,about_to_sleep,United Kingdom
14223,92,3,991.1300000000001,need_attention,United Kingdom
14224,110,9,1841.71,loyal_customers,United Kingdom
14225,434,4,2031.0699999999995,at_risk,United Kingdom
14226,28,6,2985.13,loyal_customers,United Kingdom
14227,26,15,6368.71,loyal_customers,United Kingdom
14228,437,3,745.5,at_risk,United Kingdom
14229,51,7,2594.04,loyal_customers,United Kingdom
14230,435,3,979.8000000000001,at_risk,United Kingdom
14231,183,4,1235.6200000000001,need_attention,United Kingdom
14232,42,5,2048.07,loyal_customers,United Kingdom
14233,49,7,2904.27,loyal_customers,United Kingdom
14234,22,4,754.1200000000001,potential_loyalists,United Kingdom
14235,75,9,4717.99,loyal_customers,United Kingdom
14236,80,5,1744.64,loyal_customers,United Kingdom
14237,373,2,632.14,hibernating,United Kingdom
14238,326,3,434.23,at_risk,United Kingdom
14239,43,21,4263.17,loyal_customers,United Kingdom
14240,30,3,1247.4900000000002,potential_loyalists,United Kingdom
14241,183,2,333.70000000000005,about_to_sleep,United Kingdom
14242,234,2,280.55,hibernating,United Kingdom
14243,8,17,7431.049999999999,champions,United Kingdom
14244,660,1,366.41999999999996,hibernating,United Kingdom
14245,219,2,1693.4499999999998,hibernating,United Kingdom
14246,110,3,1474.0600000000002,need_attention,United Kingdom
14247,278,5,753.5600000000001,at_risk,United Kingdom
14248,318,3,1032.95,at_risk,United Kingdom
14249,410,12,5400.461000000001,cant_loose,United Kingdom
14250,7,3,1904.05,potential_loyalists,United Kingdom
14251,1,5,2879.7,champions,United Kingdom
14252,381,1,350.99,hibernating,United Kingdom
14253,493,2,363.4,hibernating,United Kingdom
14254,432,1,601.03,hibernating,United Kingdom
14255,546,1,1000.63,hibernating,United Kingdom
14256,260,5,2460.79,at_risk,United Kingdom
14257,64,9,5954.450000000001,loyal_customers,United Kingdom
14258,9,25,32051.34,champions,United Kingdom
14259,141,1,120.0,about_to_sleep,United Kingdom
14260,471,3,824.2800000000001,at_risk,United Kingdom
14261,50,2,1163.45,potential_loyalists,United Kingdom
14262,8,8,2618.2299999999996,champions,United Kingdom
14263,423,1,322.93,hibernating,United Kingdom
14264,154,6,1517.3600000000001,loyal_customers,United Kingdom
14265,109,4,1373.35,need_attention,Unspecified
14266,428,1,40.56,hibernating,United Kingdom
14267,162,3,1516.24,need_attention,United Kingdom
14268,470,1,354.84999999999997,hibernating,United Kingdom
14269,439,1,295.73,hibernating,United Kingdom
14270,331,1,492.65,hibernating,United Kingdom
14271,225,2,214.18,hibernating,United Kingdom
14272,73,4,920.81,need_attention,United Kingdom
14273,51,4,559.97,potential_loyalists,United Kingdom
14274,686,1,256.6,hibernating,United Kingdom
14275,395,6,1189.3799999999999,at_risk,United Kingdom
14276,98,7,2102.6800000000003,loyal_customers,United Kingdom
14277,15,9,17197.61,champions,France
14278,409,1,205.83,hibernating,United Kingdom
14279,520,2,191.86,hibernating,United Kingdom
14280,196,1,134.04,hibernating,United Kingdom
14281,408,1,245.15,hibernating,United Kingdom
14282,3,25,7821.76,champions,United Kingdom
14283,463,4,628.4399999999999,at_risk,United Kingdom
14284,30,3,1299.6499999999999,potential_loyalists,United Kingdom
14285,21,8,3284.4199999999996,loyal_customers,United Kingdom
14286,23,7,8479.759999999998,loyal_customers,United Kingdom
14287,8,3,176.63,potential_loyalists,United Kingdom
14288,213,1,426.6,hibernating,United Kingdom
14289,8,6,911.26,champions,United Kingdom
14290,11,8,4516.56,champions,United Kingdom
14291,1,23,7904.1,champions,United Kingdom
14292,7,16,9226.25,champions,United Kingdom
14293,3,9,3267.93,champions,United Kingdom
14294,407,1,375.34,hibernating,United Kingdom
14295,40,5,2362.91,loyal_customers,United Kingdom
14296,421,2,456.4,hibernating,United Kingdom
14297,17,4,1305.3299999999997,potential_loyalists,United Kingdom
14298,8,82,91194.49,champions,United Kingdom
14299,8,27,14499.489999999998,champions,United Kingdom
14300,18,1,43.2,new_customers,United Kingdom
14301,117,4,1992.18,need_attention,United Kingdom
14302,430,3,742.9,at_risk,United Kingdom
14303,407,2,277.93999999999994,hibernating,United Kingdom
14304,222,3,1725.0100000000002,at_risk,United Kingdom
14305,71,3,1858.9600000000003,need_attention,United Kingdom
14306,51,6,3151.4,loyal_customers,United Kingdom
14307,88,10,5071.029999999999,loyal_customers,United Kingdom
14308,549,2,1147.02,hibernating,United Kingdom
14309,8,11,3780.8099999999995,champions,United Kingdom
14310,432,1,492.1,hibernating,United Kingdom
14311,242,2,516.45,hibernating,United Kingdom
14312,46,11,3090.29,loyal_customers,United Kingdom
14314,106,2,229.8,about_to_sleep,United Kingdom
14315,44,8,3197.82,loyal_customers,United Kingdom
14316,422,5,1370.3400000000001,at_risk,United Kingdom
14317,64,1,508.58,about_to_sleep,United Kingdom
14318,460,1,158.02000000000004,hibernating,United Kingdom
14319,424,1,494.85,hibernating,United Kingdom
14320,206,5,1346.75,at_risk,United Kingdom
14321,10,7,2218.0600000000004,champions,United Kingdom
14322,429,4,474.1,at_risk,United Kingdom
14323,114,2,605.0600000000001,about_to_sleep,United Kingdom
14324,409,2,701.6100000000001,hibernating,United Kingdom
14325,569,1,245.48,hibernating,United Kingdom
14326,242,3,940.98,at_risk,United Kingdom
14327,163,6,1894.9299999999998,loyal_customers,United Kingdom
14328,438,1,445.05,hibernating,United Kingdom
14329,17,15,9887.619999999999,champions,United Kingdom
14330,623,1,200.63,hibernating,United Kingdom
14331,124,2,462.65999999999997,about_to_sleep,United Kingdom
14332,22,5,1917.41,loyal_customers,United Kingdom
14333,67,1,415.2,about_to_sleep,United Kingdom
14334,16,12,4318.48,champions,United Kingdom
14335,16,2,454.85999999999996,potential_loyalists,Germany
14336,16,4,1614.91,potential_loyalists,United Kingdom
14338,161,3,928.1,need_attention,United Kingdom
14339,242,2,620.27,hibernating,United Kingdom
14340,218,1,134.7,hibernating,United Kingdom
14341,45,18,4452.02,loyal_customers,United Kingdom
14342,21,6,918.4399999999999,loyal_customers,United Kingdom
14343,421,4,1079.6599999999999,at_risk,United Kingdom
14344,127,20,3333.6999999999994,loyal_customers,United Kingdom
14345,38,1,108.97999999999999,promising,United Kingdom
14346,120,5,2315.75,loyal_customers,United Kingdom
14347,736,1,82.60000000000001,hibernating,United Kingdom
14348,260,1,409.57,hibernating,United Kingdom
14349,10,1,133.5,new_customers,United Kingdom
14350,274,3,972.0300000000001,at_risk,United Kingdom
14351,164,1,51.0,about_to_sleep,United Kingdom
14352,157,4,1078.9600000000003,need_attention,United Kingdom
14353,215,3,376.49999999999994,at_risk,United Kingdom
14354,5,2,163.62,potential_loyalists,United Kingdom
14355,365,3,1014.4500000000002,at_risk,United Kingdom
14356,79,2,701.23,about_to_sleep,United Kingdom
14357,43,1,225.12,promising,United Kingdom
14358,389,2,400.05999999999995,hibernating,United Kingdom
14359,19,3,912.1800000000001,potential_loyalists,United Kingdom
14360,31,4,2118.03,potential_loyalists,United Kingdom
14361,578,1,214.71000000000004,hibernating,United Kingdom
14362,22,1,151.50000000000003,promising,United Kingdom
14363,402,2,227.47000000000003,hibernating,United Kingdom
14364,108,8,3717.35,loyal_customers,United Kingdom
14365,394,2,634.68,hibernating,United Kingdom
14366,525,1,136.0,hibernating,United Kingdom
14367,8,16,9227.82,champions,United Kingdom
14368,319,1,155.0,hibernating,United Kingdom
14369,642,2,469.12999999999994,hibernating,United Kingdom
14370,450,6,1175.7800000000002,at_risk,United Kingdom
14371,295,1,100.5,hibernating,United Kingdom
14372,443,2,860.0800000000002,hibernating,United Kingdom
14373,358,1,76.55,hibernating,United Kingdom
14374,541,1,108.0,hibernating,United Kingdom
14375,185,3,1106.82,need_attention,United Kingdom
14376,683,1,215.46,hibernating,United Kingdom
14377,191,2,617.05,hibernating,United Kingdom
14378,621,1,131.25,hibernating,United Kingdom
14379,44,4,1265.16,potential_loyalists,United Kingdom
14380,682,1,48.96,hibernating,United Kingdom
14381,52,2,625.9399999999999,potential_loyalists,United Kingdom
14382,26,2,1193.63,potential_loyalists,United Kingdom
14383,38,3,1247.69,potential_loyalists,United Kingdom
14384,500,1,58.5,hibernating,United Kingdom
14385,9,3,202.10999999999999,potential_loyalists,United Kingdom
14386,296,1,142.4,hibernating,United Kingdom
14387,32,3,1727.6000000000001,potential_loyalists,United Kingdom
14388,10,16,6701.0,champions,United Kingdom
14389,65,5,1898.0099999999995,loyal_customers,United Kingdom
14390,10,13,6373.73,champions,United Kingdom
14391,576,1,135.60000000000002,hibernating,United Kingdom
14392,432,1,266.4,hibernating,United Kingdom
14393,218,1,67.94999999999999,hibernating,United Kingdom
14394,564,1,93.8,hibernating,United Kingdom
14395,2,20,8110.610000000001,champions,United Kingdom
14396,65,7,2079.7300000000005,loyal_customers,United Kingdom
14397,2,19,2612.96,champions,United Kingdom
14398,401,2,707.7899999999998,hibernating,United Kingdom
14399,394,8,2108.21,at_risk,United Kingdom
14400,149,3,1732.47,need_attention,United Kingdom
14401,4,22,6795.9,champions,United Kingdom
14402,652,1,285.6,hibernating,United Kingdom
14403,130,6,1880.51,loyal_customers,United Kingdom
14404,33,13,2853.36,loyal_customers,United Kingdom
14405,386,1,195.0,hibernating,United Kingdom
14406,119,1,156.75,about_to_sleep,United Kingdom
14407,107,6,2157.73,loyal_customers,United Kingdom
14408,10,11,4102.27,champions,United Kingdom
14409,71,9,3756.09,loyal_customers,United Kingdom
14410,92,11,2631.9000000000005,loyal_customers,United Kingdom
14411,310,1,1063.0,hibernating,United Kingdom
14412,42,3,1426.1899999999998,potential_loyalists,United Kingdom
14413,362,4,764.5200000000001,at_risk,United Kingdom
14414,91,8,2399.3300000000004,loyal_customers,United Kingdom
14415,1,23,11980.09,champions,United Kingdom
14416,22,2,490.2200000000001,potential_loyalists,United Kingdom
14417,387,1,524.6499999999999,hibernating,United Kingdom
14418,3,3,1937.25,potential_loyalists,United Kingdom
14419,10,7,1254.6400000000003,champions,United Kingdom
14420,99,4,1639.1699999999998,need_attention,United Kingdom
14421,57,6,2469.37,loyal_customers,United Kingdom
14422,0,19,10271.52,champions,United Kingdom
14423,218,3,916.6099999999999,at_risk,United Kingdom
14424,17,1,322.08,new_customers,United Kingdom
14425,434,3,661.3899999999998,at_risk,United Kingdom
14426,23,17,11727.94,loyal_customers,United Kingdom
14427,50,4,1263.52,potential_loyalists,United Kingdom
14428,7,5,1224.0600000000002,champions,United Kingdom
14429,403,1,516.2800000000001,hibernating,United Kingdom
14430,511,3,1220.9000000000003,at_risk,United Kingdom
14431,302,4,2614.2,at_risk,United Kingdom
14432,9,6,2248.5,champions,United Kingdom
14433,465,1,280.7,hibernating,United Kingdom
14434,21,6,1372.8,loyal_customers,United Kingdom
14435,501,1,90.42,hibernating,United Kingdom
14436,98,2,271.70000000000005,about_to_sleep,United Kingdom
14437,365,5,936.3400000000003,at_risk,United Kingdom
14438,306,1,131.9,hibernating,United Kingdom
14439,319,5,9443.04,at_risk,Greece
14440,8,13,6638.73,champions,United Kingdom
14441,0,11,4611.6900000000005,champions,United Kingdom
14442,204,7,5367.02,at_risk,Channel Islands
14443,53,5,2386.4700000000003,loyal_customers,United Kingdom
14444,456,1,120.44,hibernating,United Kingdom
14445,455,1,221.64999999999998,hibernating,United Kingdom
14446,0,5,1200.28,champions,United Kingdom
14447,18,6,1711.73,champions,United Kingdom
14448,9,2,375.35,potential_loyalists,United Kingdom
14449,18,8,2441.2000000000003,champions,United Kingdom
14450,180,7,1128.4400000000003,loyal_customers,United Kingdom
14451,60,12,3258.68,loyal_customers,United Kingdom
14452,10,4,658.95,potential_loyalists,United Kingdom
14453,190,1,119.93,hibernating,United Kingdom
14454,376,5,977.3,at_risk,United Kingdom
14455,432,4,617.72,at_risk,United Kingdom
14456,5,9,3017.28,champions,United Kingdom
14457,310,1,113.64,hibernating,United Kingdom
14458,380,1,228.07,hibernating,United Kingdom
14459,155,2,5375.741,about_to_sleep,United Kingdom
14460,110,9,1093.5,loyal_customers,United Kingdom
14461,148,13,6676.91,loyal_customers,United Kingdom
14462,66,12,2242.81,loyal_customers,United Kingdom
14463,98,4,786.5699999999999,need_attention,United Kingdom
14464,568,2,110.99999999999999,hibernating,United Kingdom
14465,246,11,3925.85,cant_loose,United Kingdom
14466,29,13,4646.9,loyal_customers,United Kingdom
14467,17,12,2203.24,champions,United Kingdom
14468,733,1,204.24000000000004,hibernating,United Kingdom
14469,416,4,2093.46,at_risk,United Kingdom
14470,11,3,712.0400000000001,potential_loyalists,United Kingdom
14471,591,2,400.95000000000005,hibernating,United Kingdom
14472,103,9,2118.7200000000003,loyal_customers,United Kingdom
14473,74,2,234.34,about_to_sleep,United Kingdom
14474,46,2,1258.89,potential_loyalists,United Kingdom
14475,71,4,1151.15,need_attention,United Kingdom
14476,257,1,193.0,hibernating,United Kingdom
14477,19,7,1969.6,champions,United Kingdom
14478,382,4,1276.6600000000003,at_risk,United Kingdom
14479,253,4,1299.1100000000001,at_risk,United Kingdom
14480,11,4,1299.52,potential_loyalists,United Kingdom
14481,164,5,2284.69,loyal_customers,United Kingdom
14482,18,12,4306.719999999999,champions,United Kingdom
14483,281,2,257.1,hibernating,United Kingdom
14484,50,4,1070.98,potential_loyalists,United Kingdom
14485,38,1,162.8,promising,United Kingdom
14486,511,2,175.5,hibernating,United Kingdom
14487,26,7,1391.3700000000003,loyal_customers,United Kingdom
14488,67,1,1064.2800000000002,about_to_sleep,United Kingdom
14489,207,4,1574.93,at_risk,United Kingdom
14490,406,2,1273.47,hibernating,United Kingdom
14491,175,2,468.13,about_to_sleep,United Kingdom
14492,430,7,1921.9099999999999,at_risk,United Kingdom
14493,7,10,5087.860000000001,champions,United Kingdom
14494,25,3,401.46000000000004,potential_loyalists,United Kingdom
14495,50,3,174.8,potential_loyalists,United Kingdom
14496,311,7,2668.2299999999996,at_risk,United Kingdom
14497,309,2,697.06,hibernating,United Kingdom
14498,42,10,3900.83,loyal_customers,United Kingdom
14499,26,7,2101.79,loyal_customers,United Kingdom
14500,88,3,356.85,need_attention,United Kingdom
14501,183,2,251.21,about_to_sleep,United Kingdom
14502,19,11,2429.83,champions,United Kingdom
14503,3,6,3543.26,champions,United Kingdom
14504,47,4,673.26,potential_loyalists,United Kingdom
14505,17,19,11879.080000000002,champions,United Kingdom
14506,17,7,3217.25,champions,United Kingdom
14507,23,11,3216.74,loyal_customers,United Kingdom
